,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
2288,KUVBOS,C1CCOC1.C1CCOC1.Cl.Cl.Cl.Cl,22,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 10)]","[0, 2, 3, 4, 5, 10]","[17, 17, 17, 17, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2289,KUVBUY,C1CCOC1.C1CCOC1.Cl.Cl.Cl.Cl,22,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 10)]","[0, 2, 3, 4, 5, 10]","[17, 17, 17, 17, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2290,KUVTEA,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1.CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,22,16,"[(10, 16), (11, 16), (12, 16), (13, 16), (14, 16), (15, 16), (16, 17), (16, 18), (16, 19), (16, 20), (16, 21), (16, 22)]","[10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
2291,KUVWII,Cc1cc(C)c(O)c(CN(CCO)Cc2cc(C)cc(C)c2O)c1.Cc1cccc(C)c1O,22,7,"[(6, 7), (7, 8), (7, 25), (7, 11), (7, 24)]","[6, 8, 25, 11, 24]","[8, 8, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
2292,KUVWOO,Cc1cc(C)c(O)c(CN(CCO)Cc2cc(C)cc(C)c2O)c1.Oc1c(-c2ccccc2)cccc1-c1ccccc1,22,7,"[(6, 7), (7, 8), (7, 25), (7, 11), (7, 24)]","[6, 8, 25, 11, 24]","[8, 8, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
2293,KUYTUW,CC(C)(C)N.CC(C)P(Nc1ccccc1)(=P[PH](Nc1ccccc1)(C(C)C)C(C)C)C(C)C.Cl,22,1,"[(0, 1), (1, 2), (1, 7), (1, 17)]","[0, 2, 7, 17]","[17, 7, 7, 7]","['SINGLE', 'DOUBLE', 'SINGLE', 'SINGLE']",4.0
2294,KUYVAE,CC(C)(C)N.Cl.c1ccc(NP(=P[PH](Nc2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccncc1,22,1,"[(0, 1), (1, 2), (1, 7), (1, 48), (1, 17)]","[0, 2, 7, 48, 17]","[17, 7, 7, 7, 7]","['SINGLE', 'DOUBLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
2295,KUYVOS,Cc1cccc(C)c1O.Cc1cccc(C)c1O.c1ccc(N=P(PP(=Nc2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,22,9,"[(8, 9), (9, 10), (9, 19), (9, 21), (9, 41)]","[8, 10, 19, 21, 41]","[8, 8, 15, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
2296,KUYWEJ,C1CCOC1.Cl.Cl.c1ccc(N=P(PP(=Nc2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,22,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 10), (1, 30)]","[0, 2, 3, 8, 10, 30]","[17, 17, 8, 15, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2297,KUYWOT,CC(C)(C)N.Cl.c1ccc(N=P([P-]P(=Nc2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,22,1,"[(0, 1), (1, 2), (1, 7), (1, 11)]","[0, 2, 7, 11]","[17, 7, 7, 7]","['SINGLE', 'DOUBLE', 'SINGLE', 'SINGLE']",4.0
2298,KUYWUZ,CC(C)P(=Nc1ccccc1)(PP(=Nc1ccccc1)(C(C)C)C(C)C)C(C)C.Cl.Cl,22,1,"[(0, 1), (1, 2), (1, 3), (1, 5), (1, 19)]","[0, 2, 3, 5, 19]","[17, 17, 15, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
2299,LABWOB,CC(C)(C)c1cc2c(O)c(c1)Cc1c(O)c(cc(C(C)(C)C)c1)Cc1c(O)c(cc(C(C)(C)C)c1)Cc1c(O)c(cc(C(C)(C)C)c1)Cc1c(O)c(cc(C(C)(C)C)c1)Cc1c(O)c(cc(C(C)(C)C)c1)C2.c1cccc1,22,50,"[(49, 50), (50, 51), (50, 53), (50, 55), (50, 56), (50, 57), (50, 58), (50, 59)]","[49, 51, 53, 55, 56, 57, 58, 59]","[8, 8, 8, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
2300,LADFIF,CNC.CNC.Cc1cc(C)c(S(=O)(=O)NC2CCCCC2NS(=O)(=O)c2c(C)cc(C)cc2C)c(C)c1,22,3,"[(1, 3), (3, 4), (3, 36), (3, 7), (3, 14)]","[1, 4, 36, 7, 14]","[7, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
2301,LADFUR,CNC.CNC.Cc1cc(C)c(S(=O)(=O)NC2CCCCC2NS(=O)(=O)c2c(C)cc(C)cc2C)c(C)c1,22,3,"[(1, 3), (3, 4), (3, 36), (3, 7), (3, 14)]","[1, 4, 36, 7, 14]","[7, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
