,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
35,BERHAK,C1CCOC1.C1CCOC1.CC(C)c1cccc(C(C)C)c1N=Cc1cccc(C=Nc2c(C(C)C)cccc2C(C)C)c1.Cl.Cl,21,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 13), (1, 20), (1, 34)]","[0, 2, 3, 8, 13, 20, 34]","[17, 17, 8, 8, 6, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
36,BERHEO,C1CCOC1.C1CCOC1.Cc1cc(C)c(N=Cc2cccc(C=Nc3c(C)cc(C)cc3C)c2)c(C)c1.Cl.Cl,21,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 13), (1, 20), (1, 31)]","[0, 2, 3, 8, 13, 20, 31]","[17, 17, 8, 8, 6, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
37,BERHIS,C1CCOC1.C1CCOC1.CC(=Nc1c(C)cccc1C)c1cccc(C(C)=Nc2c(C)cccc2C)c1.Cl.Cl,21,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 13), (1, 20), (1, 31)]","[0, 2, 3, 8, 13, 20, 31]","[17, 17, 8, 8, 6, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
38,BEYHEU,C[B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F.Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C,21,10,"[(1, 10), (2, 10), (4, 10), (6, 10), (8, 10), (10, 11), (10, 46), (10, 21), (10, 48), (10, 50), (10, 52), (10, 54)]","[1, 2, 4, 6, 8, 11, 46, 21, 48, 50, 52, 54]","[6, 6, 6, 6, 6, 9, 6, 9, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
39,BEYHIY,Cc1c(C)c(C)c(C)c1C.Cc1c(C)c(C)c(C)c1C.O=CO[B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,21,10,"[(1, 10), (2, 10), (4, 10), (6, 10), (8, 10), (10, 11), (10, 48), (10, 50), (10, 52), (10, 54), (10, 56)]","[1, 2, 4, 6, 8, 11, 48, 50, 52, 54, 56]","[6, 6, 6, 6, 6, 8, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
40,BEZLOL,CC(=NC(C)C)[N-]C(C)C.Cc1c(C)c(C)c(C)c1C.c1ccc2ccccc2c1,21,10,"[(3, 10), (6, 10), (10, 11), (10, 21), (10, 12), (10, 13), (10, 20), (10, 23), (10, 25), (10, 27), (10, 29)]","[3, 6, 11, 21, 12, 13, 20, 23, 25, 27, 29]","[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
41,BEZLUR,CC(=NC(C)C)[N-]C(C)C.Cc1c(C)c(C)c(C)c1C.Cc1ccc(C)c2ccccc12,21,10,"[(3, 10), (6, 10), (10, 11), (10, 23), (10, 12), (10, 13), (10, 22), (10, 25), (10, 27), (10, 29), (10, 31)]","[3, 6, 11, 23, 12, 13, 22, 25, 27, 29, 31]","[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
42,BEZMAY,CC(=NC(C)C)[N-]C(C)C.Cc1c(C)c(C)c(C)c1C.c1cc2c(cc1)Cc1c(cccc1)C2,21,10,"[(3, 10), (6, 10), (10, 11), (10, 25), (10, 18), (10, 19), (10, 24), (10, 27), (10, 29), (10, 31), (10, 33)]","[3, 6, 11, 25, 18, 19, 24, 27, 29, 31, 33]","[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
43,BEZMEC,CCCCC(=NC(C)C)NC(C)C.Cc1c(C)c(C)c(C)c1C.c1ccc2cc3c4c(ccc3cc2c1)[K]412356(O4CCCC4)O4CCO1CCO2CCO3CCO5CCO6CC4,21,9,"[(5, 9), (9, 10), (9, 14), (9, 52), (9, 15), (9, 16), (9, 27), (9, 54), (9, 56), (9, 58), (9, 60)]","[5, 10, 14, 52, 15, 16, 27, 54, 56, 58, 60]","[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
44,BEZMIG,C1=Cc2c(C=Cc3c1cccc3)cccc2.CC(=NC(C)C)[N-]C(C)C.Cc1c(C)c(C)c(C)c1C,21,10,"[(3, 10), (6, 10), (10, 11), (10, 27), (10, 12), (10, 29), (10, 31), (10, 33), (10, 35)]","[3, 6, 11, 27, 12, 29, 31, 33, 35]","[7, 7, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
45,BEZMOM,CC(=NC(C)C)NC(C)C.Cc1c(C)c(C)c(C)c1C.[Se-][Se][SeH],21,9,"[(3, 9), (5, 9), (9, 10), (9, 13), (9, 12), (9, 15), (9, 17), (9, 19), (9, 21)]","[3, 5, 10, 13, 12, 15, 17, 19, 21]","[7, 7, 34, 6, 34, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
46,BEZMUS,CC(=NC(C)C)NC(C)C.Cc1c(C)c(C)c(C)c1C.[O-]C(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,21,9,"[(3, 9), (5, 9), (9, 10), (9, 38), (9, 25), (9, 40), (9, 42), (9, 44), (9, 46)]","[3, 5, 10, 38, 25, 40, 42, 44, 46]","[7, 7, 8, 6, 8, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
47,BEZNED,CC(=NC(C)C)[N-]C(C)C.Cc1c(C)c(C)c(C)c1C.c1ccccccc1,21,10,"[(3, 10), (6, 10), (10, 11), (10, 19), (10, 16), (10, 17), (10, 18), (10, 21), (10, 23), (10, 25), (10, 27)]","[3, 6, 11, 19, 16, 17, 18, 21, 23, 25, 27]","[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
48,BEZNON,CC(=NC(C)C)NC(C)C.CC(C)c1cccc(C(C)C)c1NC=CNc1c(C(C)C)cccc1C(C)C.CC1=C(C)C(C)(CCCC[O-])C(C)=C1C,21,9,"[(3, 9), (5, 9), (9, 10), (9, 25), (9, 28)]","[3, 5, 10, 25, 28]","[7, 7, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
49,BEZRAD,CC(=NC(C)C)NC(C)C.CC(C)(C)c1ccc(N=C([S-])C(S)=Nc2ccc(C(C)(C)C)cc2)cc1.Cc1c(C)c(C)c(C)c1C,21,9,"[(3, 9), (5, 9), (9, 10), (9, 36), (9, 24), (9, 38), (9, 40), (9, 42), (9, 44)]","[3, 5, 10, 36, 24, 38, 40, 42, 44]","[7, 7, 16, 6, 16, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
50,BIMMAM,C1CCOC1.C[Si](C)(C)C.C[Si](C)(C)C.Cc1c(C)c(C)c([Si](C)(C)C)c1C,21,9,"[(1, 9), (2, 9), (4, 9), (6, 9), (7, 9), (9, 10), (9, 15), (9, 20)]","[1, 2, 4, 6, 7, 10, 15, 20]","[6, 6, 6, 6, 6, 6, 6, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
51,BIVJIC,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.Cc1cc(C(C)(C)C)c([O-])c(C(C)(C)C)c1,21,6,"[(5, 6), (6, 7), (6, 23)]","[5, 7, 23]","[8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
52,BIVZOZ,C(=Cc1ccccc1)c1ccccc1.Cc1c(C)c(C)c(C)c1C.[Cl-],21,10,"[(1, 10), (2, 10), (4, 10), (6, 10), (8, 10), (10, 11), (10, 12), (10, 25)]","[1, 2, 4, 6, 8, 11, 12, 25]","[6, 6, 6, 6, 6, 17, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
53,BIWYIS,CC(C)N=C(NC(C)C)N1CC1.CC(C)N=C(NC(C)C)N1CC1.CC(C)N=C(NC(C)C)N1CC1,21,9,"[(3, 9), (5, 9), (9, 10), (9, 22), (9, 15), (9, 27)]","[3, 5, 10, 22, 15, 27]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
54,BIZJUQ,NC(=O)NC(N)=O.O.O.O.O.O,21,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 11)]","[0, 2, 3, 4, 5, 6, 11]","[8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
55,BIZKAX,NC(=O)NC(N)=O.NC(=O)NC(N)=O.NC(=O)NC(N)=O.NC(=O)NC(N)=O,21,3,"[(2, 3), (3, 4), (3, 8), (3, 15), (3, 22), (3, 13), (3, 20), (3, 27)]","[2, 4, 8, 15, 22, 13, 20, 27]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
56,BOBJIM,CC(C)(C)c1ccc(C(C)(C)C)n1.Cc1ccccc1N(C)C.Cc1ccccc1N(C)C,21,10,"[(1, 10), (9, 10), (10, 11), (10, 21), (10, 18), (10, 22), (10, 23), (10, 24), (10, 25)]","[1, 9, 11, 21, 18, 22, 23, 24, 25]","[7, 6, 6, 6, 7, 6, 6, 7, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
57,BOBJUY,Cc1[nH]c(C)c(C)c1C.Cc1ccccc1N(C)C.Cc1ccccc1N(C)C,21,8,"[(7, 8), (8, 9), (8, 19), (8, 16), (8, 26)]","[7, 9, 19, 16, 26]","[7, 6, 6, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
