,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
672,QAJHEO,O.O=C([O-])CN(CCN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O)CC(=O)O,60,1,"[(0, 1), (1, 2), (1, 6), (1, 9), (1, 13), (1, 17), (1, 20), (1, 24), (1, 28)]","[0, 2, 6, 9, 13, 17, 20, 24, 28]","[8, 8, 7, 7, 8, 8, 7, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
673,QAKWII,CN(C)C(=O)CCC(=O)N(C)C.CN(C)C(=O)CCC(=O)N(C)C.CN(C)C(=O)CCC(=O)N(C)C.CN(C)C(=O)CCC(=O)N(C)C,60,5,"[(4, 5), (5, 6), (5, 13), (5, 25), (5, 37), (5, 18), (5, 30), (5, 42)]","[4, 6, 13, 25, 37, 18, 30, 42]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
674,QALKUJ,C1CCOC1.CC(C)c1cc(C(C)C)c(C(C)C)c1C(C)C.[H][BH]([H])[H].[H][BH]([H])[H],60,3,"[(0, 3), (2, 3), (3, 4), (3, 5), (3, 9), (3, 14), (3, 7), (3, 8), (3, 15), (3, 19), (3, 23), (3, 27)]","[0, 2, 4, 5, 9, 14, 7, 8, 15, 19, 23, 27]","[1, 1, 1, 1, 8, 6, 1, 1, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
675,QAMQON,CCCCCCN1C(=O)c2nc3c(ccc4cc5c(nc43)C(=O)N(CCCCCC)C3C4CCC(C4)C53)cc2C2C3CCC(C3)C21.O=N(O)O.O=N(O)O.O=N(O)O,60,38,"[(37, 38), (38, 39), (38, 43), (38, 47), (38, 51), (38, 42), (38, 46), (38, 50), (38, 54), (38, 57)]","[37, 39, 43, 47, 51, 42, 46, 50, 54, 57]","[8, 8, 8, 8, 8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
676,QANYOU,CC(C)N(C(=O)COc1cc2ccccc2cc1OCC(=O)N(C(C)C)C(C)C)C(C)C.O=N(O)O.O=N(O)O.O=N(O)O,60,9,"[(8, 9), (9, 10), (9, 14), (9, 18), (9, 22), (9, 13), (9, 17), (9, 21), (9, 25), (9, 36)]","[8, 10, 14, 18, 22, 13, 17, 21, 25, 36]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
677,QAQPIJ,O.O.O.O.O=C1N2CN3C(=O)N4CN5C(=O)N6CN7C(=O)N8CN9C(=O)N%10CN%11C(=O)N%12CN1C1C2N2CN%13C(=O)N(CN%14C(=O)N(CN%15C(=O)N(CN%16C(=O)N(CN%17C(=O)N(CN1C2=O)C%12C%11%17)C%10C9%16)C8C7%15)C6C5%14)C4C3%13.O=N(O)O.[NH3+]C(CS)C(=O)[O-],60,7,"[(6, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 16), (7, 15), (7, 59)]","[6, 8, 9, 10, 11, 12, 16, 15, 59]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
678,QATHIF,C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.Cc1cc2(C)c3(c(C)c1)N1CCCN4Cc56c7(O)c8c9c%10%11ccccc5%10[K]892736%115%10%12%13%14(C41)c1c5c%10c%12(C)c%13c1%14,60,15,"[(14, 15), (15, 16), (15, 25), (15, 34)]","[14, 16, 25, 34]","[8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
679,QATHUR,C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.Cc1cc2(C)c3(c(C)c1)N1CCCN4Cc56c7c8c9c%10c5(O)[K]98%1072635%11%12%13%14(C41)c1c5c%11c%12(C)c%13c1%14,60,19,"[(18, 19), (19, 20), (19, 29), (19, 38)]","[18, 20, 29, 38]","[8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
680,QAWPUA,O=C(CN(CC(=O)NCc1ccccc1)CC(=O)NCc1ccccc1)NCc1ccccc1.O=C(CN(CC(=O)NCc1ccccc1)CC(=O)NCc1ccccc1)NCc1ccccc1.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,60,8,"[(7, 8), (8, 9), (8, 43), (8, 12), (8, 15), (8, 26), (8, 46), (8, 49), (8, 60)]","[7, 9, 43, 12, 15, 26, 46, 49, 60]","[8, 8, 8, 7, 8, 8, 7, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
681,QAYWOC,C1CCOC1.Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,60,6,"[(5, 6), (6, 7), (6, 23), (6, 39)]","[5, 7, 23, 39]","[8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
682,QAYWUI,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.Cc1cc(C(C)(C)C)c([O-])c(C(C)(C)C)c1,60,6,"[(5, 6), (6, 7), (6, 23), (6, 39)]","[5, 7, 23, 39]","[8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
683,QEBDEK,O.O.O.O.On1nnnc1N=Nc1nnnn1O.[O-]n1nnnc1N=Nc1nnnn1O,60,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 19), (1, 18), (1, 32)]","[0, 2, 3, 4, 5, 19, 18, 32]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
684,QEBJIQ,CC(C)c1cc(C(C)C)c(C(C)C)c1C(C)C.c1ccccccc1,60,17,"[(3, 17), (4, 17), (5, 17), (9, 17), (13, 17), (17, 18), (17, 19), (17, 20), (17, 21), (17, 22), (17, 23), (17, 24), (17, 25)]","[3, 4, 5, 9, 13, 18, 19, 20, 21, 22, 23, 24, 25]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",13.0
685,QEBRAQ,C1C2=C3CC4=C1[K]23415678O2CCO1CCO5CCO6CCO7CCO8CC2.C[Si](C)(C)c1ccc([Si](C)(C)C)c1.C[Si](C)(C)c1ccc([Si](C)(C)C)c1,60,9,"[(4, 9), (5, 9), (6, 9), (7, 9), (8, 9), (9, 10), (9, 35), (9, 11), (9, 12), (9, 13), (9, 14), (9, 15), (9, 36), (9, 37), (9, 38), (9, 39)]","[4, 5, 6, 7, 8, 10, 35, 11, 12, 13, 14, 15, 36, 37, 38, 39]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",16.0
686,QEFKUJ,O=S(=O)(O)C(F)(F)F.O=S(=O)(O)C(F)(F)F.O=S(=O)(O)C(F)(F)F.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,60,8,"[(7, 8), (8, 9), (8, 17), (8, 25), (8, 39), (8, 53), (8, 36), (8, 50), (8, 64)]","[7, 9, 17, 25, 39, 53, 36, 50, 64]","[8, 8, 8, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
