,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
6804,TANJOI,C1=CCCC=CCC1.CC(C)N(C[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)C(C)C.Cl,45,1,"[(0, 1), (1, 2), (1, 27), (1, 28), (1, 31), (1, 32)]","[0, 2, 27, 28, 31, 32]","[17, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6805,TANJUO,C#O.C#O.CC(C)N(C[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)C(C)C.Cl,45,1,"[(0, 1), (1, 2), (1, 4), (1, 6)]","[0, 2, 4, 6]","[17, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
6806,TANLOJ,C#O.C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.COc1ccc(C(=S)N(C)O)cc1,45,10,"[(9, 10), (10, 11), (10, 14), (10, 16)]","[9, 11, 14, 16]","[16, 8, 6, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
6807,TANLUP,C#O.CC12COP(OC1)OC2.ON=N(O)c1ccccc1,45,9,"[(4, 9), (9, 10), (9, 20), (9, 13)]","[4, 10, 20, 13]","[15, 8, 6, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
6808,TANSOS,C1CCSC1.C1CCSC1.Cl.Cl.O=C1c2c(c3c4ccccc4[nH]c3c3ncccc23)C(=O)N1Cc1ccccc1,45,1,"[(0, 1), (1, 2), (1, 3), (1, 32), (1, 37), (1, 13)]","[0, 2, 3, 32, 37, 13]","[17, 17, 7, 16, 16, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6809,TANSUY,CN1CCN(C)CCN(C)CC1.Cl.O=C1c2c(c3c4ccccc4[nH]c3c3ncccc23)C(=O)N1Cc1ccccc1,45,1,"[(0, 1), (1, 2), (1, 31), (1, 12), (1, 35), (1, 39)]","[0, 2, 31, 12, 35, 39]","[17, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6810,TANTAF,C1CSCCSCCS1.CN1C(=O)c2c(c3c4ccccc4[nH]c3c3ncccc23)C1=O.Cl,45,1,"[(0, 1), (1, 2), (1, 25), (1, 12), (1, 28), (1, 31)]","[0, 2, 25, 12, 28, 31]","[17, 7, 16, 7, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6811,TAPMIG,C#O.CC(=O)C(Cc1ccccc1)=C(C)O.c1ccc(P(c2ccccc2)c2ccccc2)cc1,45,12,"[(11, 12), (12, 13), (12, 14), (12, 16)]","[11, 13, 14, 16]","[8, 8, 6, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
6812,TAPVIP,CP(C)c1ccccc1.CP(C)c1ccccc1.CP(C)c1ccccc1.[H]1[BH]23[BH]45[BH]67[SH]8[BH]9%10[BH]12%11[BH]341[BH]652[BH]879[BH]%10%1112,45,11,"[(1, 11), (4, 11), (5, 11), (6, 11), (11, 12), (11, 21), (11, 30)]","[1, 4, 5, 6, 12, 21, 30]","[5, 16, 5, 5, 15, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
6813,TAPWIQ,Cc1c(C)c(C)c(C)c1C.Nc1ccccc1,45,10,"[(1, 10), (2, 10), (4, 10), (6, 10), (8, 10), (10, 11), (10, 12), (10, 13), (10, 14), (10, 16), (10, 17)]","[1, 2, 4, 6, 8, 11, 12, 13, 14, 16, 17]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
6814,TAPXEN,CCOB123[H][BH]145[BH]16[SH]7[BH]89[BH]2%10[BH]82%11[BH]791[BH]642[BH]%1035%11.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,45,14,"[(3, 14), (4, 14), (5, 14), (10, 14), (14, 15), (14, 34)]","[3, 4, 5, 10, 15, 34]","[16, 5, 5, 5, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6815,TAQXIS,C[Si](C)(C)c1cccnc1S.C[Si](C)(C)c1cccnc1S.Cc1c(C)c(C)c(C)c1C,45,10,"[(1, 10), (2, 10), (4, 10), (6, 10), (8, 10), (10, 11), (10, 22), (10, 24)]","[1, 2, 4, 6, 8, 11, 22, 24]","[6, 6, 6, 6, 6, 16, 16, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
6816,TATDEA,C1=CC2C=CC1C2.c1ccc(P(c2ccccc2)C2(P(c3ccccc3)c3ccccc3)c3ccccc3-c3ccccc32)cc1,45,7,"[(2, 7), (3, 7), (5, 7), (6, 7), (7, 8), (7, 34)]","[2, 3, 5, 6, 8, 34]","[6, 6, 6, 6, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6817,TATFAY,C1=CC2C=CC1C2.c1ccc2c(c1)-c1ccccc1C2(P(C1CCCCC1)C1CCCCC1)P(C1CCCCC1)C1CCCCC1,45,39,"[(6, 39), (26, 39), (39, 40), (39, 41), (39, 45), (39, 46)]","[6, 26, 40, 41, 45, 46]","[15, 15, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6818,TATGED,Cc1c(C)c(C)c(C)c1C.Cl.OCc1c(c2ncccc2CO)nccc1,45,1,"[(0, 1), (1, 2), (1, 18), (1, 11), (1, 20), (1, 22), (1, 24), (1, 26)]","[0, 2, 18, 11, 20, 22, 24, 26]","[17, 7, 6, 7, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
6819,TATGIH,Cc1c(C)c(C)c(C)c1C.Cl.OCc1nc(c2cccc(CO)n2)ccc1,45,1,"[(0, 1), (1, 2), (1, 18), (1, 17), (1, 20), (1, 22), (1, 24), (1, 26)]","[0, 2, 18, 17, 20, 22, 24, 26]","[17, 7, 6, 7, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
6820,TATVAM,C1=CCCC=CCC1.CN1C=CN(CCP(c2ccccc2)c2ccccc2)C1,45,20,"[(7, 20), (20, 21), (20, 22), (20, 23), (20, 26), (20, 27)]","[7, 21, 22, 23, 26, 27]","[15, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6821,TATWOB,CC(C)(C)c1ccc(C(C)(C)C)c1.[SeH]C1234[BH]567[BH]89%10[BH]%11%12%13[BH]85%14[BH]%1158[BH]%12%11%15[BH]9%13%12[BH]%1061[BH]%12%112C5%153([SeH])[BH]%14784,45,9,"[(4, 9), (5, 9), (6, 9), (7, 9), (8, 9), (9, 10), (9, 22)]","[4, 5, 6, 7, 8, 10, 22]","[6, 6, 6, 6, 6, 34, 34]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
