,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
222,BOHDAE,Br.CC(C)c1cccc(C(C)C)c1N1C=N(c2c(C(C)C)cccc2C(C)C)CCC1,47,1,"[(0, 1), (1, 2)]","[0, 2]","[35, 6]","['SINGLE', 'SINGLE']",2.0
223,BOHDEI,Br.Cc1cc(C)c(N2C=N(c3c(C)cc(C)cc3C)CCCC2)c(C)c1,47,1,"[(0, 1), (1, 2)]","[0, 2]","[35, 6]","['SINGLE', 'SINGLE']",2.0
224,BOHDIM,Cc1cccc(C)c1N1C=N(c2c(C)cccc2C)CCCC1.I,47,1,"[(0, 1), (1, 2)]","[0, 2]","[53, 6]","['SINGLE', 'SINGLE']",2.0
225,BOHDOS,Br.Cc1cc(C)c(N2C=N(c3c(C)cc(C)cc3C)Cc3ccccc3C2)c(C)c1,47,1,"[(0, 1), (1, 2)]","[0, 2]","[35, 6]","['SINGLE', 'SINGLE']",2.0
226,BOHKER,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.COc1ccnc(-c2cc(OC)ccn2)c1,47,16,"[(5, 16), (15, 16), (16, 17), (16, 46)]","[5, 15, 17, 46]","[7, 7, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
227,BOJFUB,C1COCCOCCOCCOCCO1.C1COCCOCCOCCOCCO1,47,15,"[(5, 15), (8, 15), (15, 16), (15, 19), (15, 22), (15, 25), (15, 28)]","[5, 8, 16, 19, 22, 25, 28]","[8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
228,BOJGAI,c1ccc2c(c1)OCCOCCOCCOCCO2.c1ccc2c(c1)OCCOCCOCCOCCO2,47,19,"[(5, 19), (8, 19), (19, 20), (19, 23), (19, 26), (19, 33), (19, 36)]","[5, 8, 20, 23, 26, 33, 36]","[8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
229,BOJZEI,CC(=Nc1c(C(C)C)cccc1C(C)C)c1cccc(C(C)=Nc2c(C(C)C)cccc2C(C)C)n1.[H][BH-]([H])[N+](C)(C)C,47,3,"[(0, 3), (2, 3), (3, 4), (3, 12), (3, 14)]","[0, 2, 4, 12, 14]","[1, 1, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
230,BOJZOS,CC#N.CC(=Nc1c(C(C)C)cccc1C(C)C)c1cccc(C(C)=Nc2c(C(C)C)cccc2C(C)C)n1,47,3,"[(2, 3), (3, 4), (3, 12), (3, 14)]","[2, 4, 12, 14]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
231,BOKMIX,C#Nc1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C.C#Nc1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C.F[PH](F)(F)(F)(F)F,47,10,"[(9, 10), (10, 11), (10, 18), (10, 17)]","[9, 11, 18, 17]","[6, 9, 6, 9]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
232,BOKROL,CC(=O)c1ccncc1.CC(=O)c1ccncc1.O=[N+]([O-])O,47,9,"[(6, 9), (9, 10), (9, 14)]","[6, 10, 14]","[7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
233,BOKWEE,S=C1NCCN1.S=C1NCCN1.S=C1NCCN1.S=C1NCCN1,47,6,"[(5, 6), (6, 7), (6, 13), (6, 19)]","[5, 7, 13, 19]","[16, 16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
234,BOPLAV,COc1ccc2c(OC)ccc(-c3c4ccc([nH]4)c(-c4ccc(C#N)cc4)c4nc(c5ccc([nH]5)c(-c5ccc(C#N)cc5)c5ccc3[nH]5)C=C4)c2c1,47,33,"[(32, 33), (33, 34), (33, 35), (33, 45)]","[32, 34, 35, 45]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
