,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
337,TIMPAH,C1CCOC1.C1CCOC1.C[Si](C)(C)C.Cc1cc(Sc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,71,13,"[(4, 13), (12, 13), (13, 14), (13, 19), (13, 27), (13, 32)]","[4, 12, 14, 19, 27, 32]","[16, 8, 6, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
338,TIMPEL,C1CCOC1.C1CCOC1.CC(C)(C)c1cc(Sc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1.C[Si](C)(C)C,71,15,"[(7, 15), (14, 15), (15, 16), (15, 21), (15, 29), (15, 34)]","[7, 14, 16, 21, 29, 34]","[16, 8, 6, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
339,TIMPIP,C1CCOC1.C[Si](C)(C)C.Cc1cc(SCCSc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,71,16,"[(4, 16), (7, 16), (15, 16), (16, 17), (16, 22), (16, 30)]","[4, 7, 15, 17, 22, 30]","[16, 16, 8, 6, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
340,TIMPUB,C1CCOC1.C1CCOC1.C1CCOC1.Cc1cc(Sc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1.OC(c1ccccc1)c1ccccc1,71,13,"[(4, 13), (12, 13), (13, 14), (13, 28), (13, 36), (13, 41), (13, 46)]","[4, 12, 14, 28, 36, 41, 46]","[16, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
341,TIPLOU,C1CCOC1.C1CCOC1.CC(C)c1cc(C(C)C)c(-c2cccc(Nc3c(C(C)C)cccc3C(C)C)n2)c(C(C)C)c1.Cl.Cl,71,1,"[(0, 1), (1, 2), (1, 3), (1, 37), (1, 42), (1, 9)]","[0, 2, 3, 37, 42, 9]","[17, 17, 7, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
342,TIVLAN,Cc1c(C)c(C)c(C)c1C.Cc1cc(C)c(C)c1C.Cc1cc(C)c(C)c1C,71,9,"[(2, 9), (3, 9), (9, 10), (9, 19), (9, 11), (9, 13), (9, 15), (9, 17), (9, 21), (9, 23), (9, 25), (9, 27)]","[2, 3, 10, 19, 11, 13, 15, 17, 21, 23, 25, 27]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
343,TIWHUD,CC(=CC(C)=Nc1c(C(C)C)cccc1C(C)C)NCCN(C)C.C[Si](C)(C)C.C[Si](C)(C)C,71,24,"[(12, 24), (18, 24), (21, 24), (24, 25), (24, 30)]","[12, 18, 21, 25, 30]","[7, 7, 7, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
344,TOCDIB,CC(C)P(CNc1ccccc1)C(C)C.CC(C)P(CNc1ccccc1)C(C)C.CC(C)P(CNc1ccccc1)C(C)C,71,12,"[(3, 12), (5, 12), (12, 13), (12, 28), (12, 15), (12, 30)]","[3, 5, 13, 28, 15, 30]","[15, 7, 7, 7, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
345,TOCDOH,CC(C)P(CNc1ccccc1N1CCN(c2ccccc2NCP(C(C)C)C(C)C)CCN(c2ccccc2NCP(C(C)C)C(C)C)CC1)C(C)C,71,36,"[(5, 36), (12, 36), (15, 36), (18, 36), (27, 36), (36, 37)]","[5, 12, 15, 18, 27, 37]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
346,TOJMEL,Br.Br.C1CCOC1.Cc1cc(C)c(N2=CN(Cc3cccc(CN4C=CN(c5c(C)cc(C)cc5C)=C4)c3)C=C2)c(C)c1,71,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 15), (1, 34)]","[0, 2, 3, 8, 15, 34]","[35, 35, 8, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
