,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
30,APUFIA,C1CCOC1.Cc1c(C)c(C)c([Si](C)(C)Pc2ccccc2)c1C.[H][Yb]12345([H])(O6CCCC6)(O6CCCC6)P(c6ccccc6)[Si](C)(C)c16c2(C)c3(C)c4(C)c65C,70,3,"[(0, 3), (2, 3), (3, 4), (3, 9), (3, 28), (3, 19), (3, 20), (3, 22), (3, 24), (3, 26)]","[0, 2, 4, 9, 28, 19, 20, 22, 24, 26]","[1, 1, 8, 15, 15, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
31,AQERIX,c1ccc(N2c3ccccn3[Yb]2345(N(c2ccccn2)c2ccccn23)(N(c2ccccn2)c2ccccn24)N(c2ccccn2)c2ccccn25)nc1.c1ccc(Nc2ccccn2)nc1.c1ccc(Nc2ccccn2)nc1,70,40,"[(33, 40), (39, 40), (40, 41), (40, 54), (40, 67), (40, 53), (40, 66), (40, 73)]","[33, 39, 41, 54, 67, 53, 66, 73]","[7, 7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
32,AQUJIF,CCN(CC)C1=O[Yb+3]23456(O=C(N(CC)CC)c7cccc(n72)C2=N3c3cc(Cc7ccc8c(c7)N=C(c7ccc(C)cn7)N8C)ccc3N2C)(O=C(N(CC)CC)c2cccc(n24)C2=N5c3cc(Cc4ccc5c(c4)N=C(c4ccc(C)cn4)N5C)ccc3N2C)N2=C(c3cccc1n36)N(C)c1ccc(Cc3ccc4c(c3)N=C(c3ccc(C)cn3)N4C)cc12,24,37,"[(34, 37), (37, 38), (37, 72), (37, 79), (37, 46), (37, 87)]","[34, 38, 72, 79, 46, 87]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
33,ARILAP,C1CCOC1.C[Si](C)(C)C.C[Si](C)(C)C.Cc1c(C)c(C)c([Si](C)(C)C)c1C,70,9,"[(1, 9), (2, 9), (4, 9), (6, 9), (7, 9), (9, 10), (9, 15), (9, 20)]","[1, 2, 4, 6, 7, 10, 15, 20]","[6, 6, 6, 6, 6, 6, 6, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
34,ARUQEJ,Nc1nc(N)nc(c2cccc(c3nc(N)nc(N)n3)n2)n1.O=N(O)O.O=N(O)O.O=N(O)O,70,14,"[(5, 14), (13, 14), (14, 15), (14, 19), (14, 23), (14, 27), (14, 18), (14, 22), (14, 26)]","[5, 13, 15, 19, 23, 27, 18, 22, 26]","[7, 7, 8, 8, 8, 7, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
35,ASIKOE,CC(C)(C)O[Yb](OC(C)(C)C)(OC(C)(C)C)(OC(C)(C)C)(OC(C)(C)C)n1ccccc1,50,12,"[(11, 12), (12, 13), (12, 18)]","[11, 13, 18]","[8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
36,ASUHIF,O=C([O-])c1cccc(C(=O)O)n1.O=C([O-])c1cccc(C(=O)O)n1.O=C([O-])c1cccc(C(=O)O)n1,70,3,"[(2, 3), (3, 4), (3, 16), (3, 28), (3, 12), (3, 15), (3, 24), (3, 27), (3, 36)]","[2, 4, 16, 28, 12, 15, 24, 27, 36]","[8, 8, 8, 8, 7, 8, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
37,ATEGOY,CC(C)c1cccc(C(C)C)c1N1=C(C(C)(C)C)C=C(C(C)(C)C)N2CCN3(C)CCN(C)(C)[Yb]213(I)I.CC(C)c1cccc(C(C)C)c1N=C(C=C(NCCN(C)CCN(C)C)C(C)(C)C)C(C)(C)C,70,28,"[(27, 28), (28, 29), (28, 30), (28, 33), (28, 37), (28, 43)]","[27, 29, 30, 33, 37, 43]","[53, 53, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
38,ATEGUE,CC(C)c1cccc(C(C)C)c1N=C(C=C(NCCN(C)CCN(C)C)C(C)(C)C)C(C)(C)C.C[Si](C)(C)C,70,26,"[(12, 26), (16, 26), (19, 26), (23, 26), (26, 27)]","[12, 16, 19, 23, 27]","[7, 7, 7, 7, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
39,ATEHAL,CC(C)c1cccc(C(C)C)c1N=C(C=C(NCCN(C)CCN(C)C)C(C)(C)C)C(C)(C)C.[H][Yb]123([H])N(CCN1(C)CCN2(C)C)C(C(C)(C)C)=CC(C(C)(C)C)=N3c1c(C(C)C)cccc1C(C)C,70,3,"[(0, 3), (2, 3), (3, 4), (3, 7), (3, 11), (3, 17)]","[0, 2, 4, 7, 11, 17]","[1, 1, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
