,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
321,GOVNEM,Cc1[nH]cnc1C=O.Cc1[nH]cnc1C=O.Cc1[nH]cnc1C=O.O=[N+]([O-])O,82,5,"[(4, 5), (5, 6), (5, 10), (5, 18), (5, 26), (5, 17), (5, 25)]","[4, 6, 10, 18, 26, 17, 25]","[8, 8, 8, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
322,GUJQAD,C1=Nc2ccccc2N=Cc2ccc(o2)C=Nc2ccccc2N=Cc2ccc1o2.C1=Nc2ccccc2N=Cc2ccc(o2)C=Nc2ccccc2N=Cc2ccc1o2,82,28,"[(4, 28), (11, 28), (18, 28), (25, 28), (28, 29), (28, 30), (28, 31), (28, 37), (28, 44), (28, 51), (28, 58), (28, 60)]","[4, 11, 18, 25, 29, 30, 31, 37, 44, 51, 58, 60]","[7, 7, 7, 7, 8, 8, 8, 7, 7, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
323,GUJZIU,CSC1=C2SCCOCCOCCOCCOCCSC3=C(SC)SC(=C(S1)S2)S3.O.[H]C([H])([H])C#N.[O-][Cl+3]([O-])([O-])O.[O-][Cl+3]([O-])([O-])O,82,6,"[(5, 6), (6, 7), (6, 8), (6, 13), (6, 18), (6, 35), (6, 38), (6, 41)]","[5, 7, 8, 13, 18, 35, 38, 41]","[7, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
324,GUPWIX,CC1(C)OC2C(CO[Si](C)(C)C(C)(C)C)OC(n3cnc4c(=O)[nH]c(N)nc43)C2O1.CC1(C)OC2C(CO[Si](C)(C)C(C)(C)C)OC(n3cnc4c(=O)[nH]c(N)nc43)C2O1.CC1(C)OC2C(CO[Si](C)(C)C(C)(C)C)OC(n3cnc4c(=O)[nH]c(N)nc43)C2O1.CC1(C)OC2C(CO[Si](C)(C)C(C)(C)C)OC(n3cnc4c(=O)[nH]c(N)nc43)C2O1.CC1(C)OC2C(CO[Si](C)(C)C(C)(C)C)OC(n3cnc4c(=O)[nH]c(N)nc43)C2O1.CC1(C)OC2C(CO[Si](C)(C)C(C)(C)C)OC(n3cnc4c(=O)[nH]c(N)nc43)C2O1.CC1(C)OC2C(CO[Si](C)(C)C(C)(C)C)OC(n3cnc4c(=O)[nH]c(N)nc43)C2O1.CC1(C)OC2C(CO[Si](C)(C)C(C)(C)C)OC(n3cnc4c(=O)[nH]c(N)nc43)C2O1,82,30,"[(29, 30), (30, 31), (30, 61), (30, 91), (30, 121), (30, 151), (30, 181), (30, 211)]","[29, 31, 61, 91, 121, 151, 181, 211]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
325,HABCES,O.O=C(O)CN1CCN(CC(=O)O)CC(=O)NCCCNC(=O)C1,82,1,"[(0, 1), (1, 2), (1, 6), (1, 9), (1, 13), (1, 16), (1, 23)]","[0, 2, 6, 9, 13, 16, 23]","[8, 8, 7, 7, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
326,HADZES,O=N(O)O.O=N(O)O.c1ccc(CN2CCCNCCNCCCNCC2)cc1,82,3,"[(2, 3), (3, 4), (3, 5), (3, 9), (3, 8), (3, 13), (3, 16), (3, 20)]","[2, 4, 5, 9, 8, 13, 16, 20]","[8, 8, 8, 7, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
327,HADZUI,O=N(O)O.O=N(O)O.c1ccc(CN2CCCNCCN(Cc3ccccc3)CCCNCC2)cc1,82,3,"[(2, 3), (3, 4), (3, 5), (3, 9), (3, 8), (3, 13), (3, 16), (3, 20)]","[2, 4, 5, 9, 8, 13, 16, 20]","[8, 8, 8, 7, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
328,HAGSOX,CSc1ccc2cccc(S)c2n1.CSc1ccc2cccc(S)c2n1,82,11,"[(10, 11), (11, 12), (11, 25), (11, 23)]","[10, 12, 25, 23]","[16, 16, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
329,HAJTIW,Cl.Cl.[Cl-].[Cl-].[Cl-].[Cl-],82,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6)]","[0, 2, 3, 4, 5, 6]","[17, 17, 17, 17, 17, 17]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
330,HARBOR,C1COCCOCCOCCOCCOCCO1.Cl,82,1,"[(0, 1), (1, 2), (1, 5), (1, 8), (1, 11), (1, 14), (1, 17)]","[0, 2, 5, 8, 11, 14, 17]","[17, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
