,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
26,BOZVET,CN1C(c2cccc(C3=Nc4ccccc4N3C)n2)=Nc2ccccc21.CN1C(c2cccc(C3=Nc4ccccc4N3C)n2)=Nc2ccccc21.O=N(O)O.O=N(O)O,59,16,"[(8, 16), (15, 16), (16, 17), (16, 21), (16, 25), (16, 51), (16, 20), (16, 24), (16, 32), (16, 42)]","[8, 15, 17, 21, 25, 51, 20, 24, 32, 42]","[7, 7, 8, 8, 7, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
27,BUBXIH,O.O.O=C(COc1cccc2cccnc12)Nc1ccccc1.O=C(COc1cccc2cccnc12)Nc1ccccc1.O=N(O)O,59,1,"[(0, 1), (1, 2), (1, 3), (1, 7), (1, 28), (1, 6), (1, 10), (1, 19), (1, 31), (1, 40)]","[0, 2, 3, 7, 28, 6, 10, 19, 31, 40]","[8, 8, 8, 8, 8, 8, 8, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
28,BUCHOZ,O=N(O)O.O=N(O)O.O=P(Cc1cccc(CP(=O)(c2ccccc2)c2ccccc2)n1)(c1ccccc1)c1ccccc1.O=P(Cc1cccc(CP(=O)(c2ccccc2)c2ccccc2)n1)(c1ccccc1)c1ccccc1,59,3,"[(2, 3), (3, 4), (3, 5), (3, 9), (3, 45), (3, 8), (3, 19), (3, 55)]","[2, 4, 5, 9, 45, 8, 19, 55]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
29,BUGRIG,Br.Br.Br.O=P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.O=P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.O=P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,59,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 24), (1, 44)]","[0, 2, 3, 4, 24, 44]","[35, 35, 35, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
30,BUTNIP,NC(N)=O.NC(N)=O.NC(N)=O.NC(N)=O.NC(N)=O.NC(N)=O.NC(N)=O.NC(N)=O,59,4,"[(3, 4), (4, 5), (4, 9), (4, 13), (4, 17), (4, 21), (4, 25), (4, 29)]","[3, 5, 9, 13, 17, 21, 25, 29]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
31,BUXGOR,O.O.O=Cc1ccccc1OCc1cccc(COc2ccccc2C=O)n1.O=Cc1ccccc1OCc1cccc(COc2ccccc2C=O)n1.O=N(O)O.O=N(O)O.O=N(O)O,59,1,"[(0, 1), (1, 2), (1, 3), (1, 7), (1, 11), (1, 15), (1, 41), (1, 6), (1, 10), (1, 14)]","[0, 2, 3, 7, 11, 15, 41, 6, 10, 14]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
32,CAZGUF,CC(=O)C=C(C)O.CC(=O)C=C(C)O.CC(=O)C=C(C)O.O.O,59,1,"[(0, 1), (1, 2), (1, 3), (1, 10), (1, 17), (1, 7), (1, 14), (1, 21)]","[0, 2, 3, 10, 17, 7, 14, 21]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
33,CEGGUU,C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.Cc1n(C)[c-]c[n+]1C,59,7,"[(6, 7), (7, 8), (7, 17), (7, 26)]","[6, 8, 17, 26]","[6, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
34,CEHYEU,C(=NC1CCCCC1N=Cc1ccccn1)c1ccccn1.CO.O=N(O)O.O=N(O)O.O=N(O)O,59,2,"[(1, 2), (2, 3), (2, 7), (2, 11), (2, 15), (2, 6), (2, 10), (2, 14), (2, 22), (2, 29), (2, 36)]","[1, 3, 7, 11, 15, 6, 10, 14, 22, 29, 36]","[8, 8, 8, 8, 7, 8, 8, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
35,CEQLUI,O.O.O.O.O.O.O.n1nnc(c2nnnn2)n1,59,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 17)]","[0, 2, 3, 4, 5, 6, 7, 8, 17]","[8, 8, 8, 8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
36,CESROI,O=P(c1ccccc1)(c1ccccc1)c1ccccc1.c1cccc1.c1cccc1.c1cccc1,59,20,"[(0, 20), (20, 21), (20, 26), (20, 31), (20, 22), (20, 23), (20, 24), (20, 25), (20, 27), (20, 28), (20, 29), (20, 30), (20, 32), (20, 33), (20, 34), (20, 35)]","[0, 21, 26, 31, 22, 23, 24, 25, 27, 28, 29, 30, 32, 33, 34, 35]","[8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",16.0
37,CEYPUV,O.O.O.O.O.O.O.c1nc(=C2NN=NN2)c(=C2N=NN=N2)[nH]1,59,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 14)]","[0, 2, 3, 4, 5, 6, 7, 8, 14]","[8, 8, 8, 8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
38,CINPEW,Cc1cccc(C)c1Oc1cc2c(cc1Oc1c(C)cccc1C)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1cc(Oc5c(C)cccc5C)c(Oc5c(C)cccc5C)cc41)-c1cc(Oc4c(C)cccc4C)c(Oc4c(C)cccc4C)cc1-3)c1cc(Oc3c(C)cccc3C)c(Oc3c(C)cccc3C)cc21.Cc1cccc(C)c1Oc1cc2c(cc1Oc1c(C)cccc1C)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1cc(Oc5c(C)cccc5C)c(Oc5c(C)cccc5C)cc41)-c1cc(Oc4c(C)cccc4C)c(Oc4c(C)cccc4C)cc1-3)c1cc(Oc3c(C)cccc3C)c(Oc3c(C)cccc3C)cc21,59,42,"[(15, 42), (37, 42), (41, 42), (42, 43), (42, 44), (42, 48), (42, 70), (42, 122)]","[15, 37, 41, 43, 44, 48, 70, 122]","[7, 7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
39,CIQZUX,CCOCCC(C(=O)N(C)c1ccccc1)C(=O)N(C)c1ccccc1.CCOCCC(C(=O)N(C)c1ccccc1)C(=O)N(C)c1ccccc1.O=N(O)O.O=N(O)O.O=N(O)O,59,8,"[(7, 8), (8, 9), (8, 13), (8, 17), (8, 21), (8, 31), (8, 12), (8, 16), (8, 20), (8, 40)]","[7, 9, 13, 17, 21, 31, 12, 16, 20, 40]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
40,COKMIZ,O.O.O.O.O.O.O.O.O,59,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9)]","[0, 2, 3, 4, 5, 6, 7, 8, 9]","[8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
