,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
1532,NEBWEZ,N#C[N-]C#N.N#C[N-]C#N.Nn1c(-c2ccccn2)nnc1-c1ccccn1.Nn1c(-c2ccccn2)nnc1-c1ccccn1,48,12,"[(4, 12), (11, 12), (12, 13), (12, 18), (12, 23), (12, 30)]","[4, 11, 13, 18, 23, 30]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1533,NEBWID,N#CC(C#N)C#N.N#CC(C#N)C#N.Nn1c(-c2ccccn2)nnc1-c1ccccn1.Nn1c(-c2ccccn2)nnc1-c1ccccn1,48,12,"[(4, 12), (11, 12), (12, 13), (12, 20), (12, 27), (12, 34)]","[4, 11, 13, 20, 27, 34]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1534,NEDQOD,Br.Br.O=C(Cn1cnc2ccccc21)c1ccccc1.O=C(Cn1cnc2ccccc21)c1ccccc1.O=C(Cn1cnc2ccccc21)c1ccccc1.O=C(Cn1cnc2ccccc21)c1ccccc1,48,1,"[(0, 1), (1, 2), (1, 3), (1, 21), (1, 39), (1, 57)]","[0, 2, 3, 21, 39, 57]","[35, 35, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1535,NEDQUJ,CC(=NN=C(O)c1ccccc1)c1ccccn1.CC(=NN=C(O)c1ccccc1)c1ccccn1,48,6,"[(2, 6), (5, 6), (6, 7), (6, 25), (6, 10), (6, 18)]","[2, 5, 7, 25, 10, 18]","[7, 8, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1536,NEDRAQ,CC(=NNC(=O)c1ccccc1)c1ccccn1.CC(=NNC(=O)c1ccccc1)c1ccccn1.N=C=S.N=C=S,48,6,"[(2, 6), (5, 6), (6, 7), (6, 10), (6, 13), (6, 16)]","[2, 5, 7, 10, 13, 16]","[7, 8, 7, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1537,NEFXEB,CN(C)C=S.CN(C)C=S.CN(C)C=S.CN(C)C=S.CN(C)C=S.CN(C)C=S,48,5,"[(4, 5), (5, 6), (5, 11), (5, 16), (5, 21), (5, 26)]","[4, 6, 11, 16, 21, 26]","[16, 16, 16, 16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1538,NEFXIF,CN(C)C=S.CN(C)C=S.CN(C)C=S.CN(C)C=S.O=S(=O)(O)C(F)(F)F.O=S(=O)(O)C(F)(F)F,48,5,"[(4, 5), (5, 6), (5, 14), (5, 22), (5, 27), (5, 32)]","[4, 6, 14, 22, 27, 32]","[16, 8, 8, 16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1539,NELBOV,[BH]123[BH]45[BH]16[BH]21[BH]34[BH]561.[BH]123[BH]45[BH]16[BH]21[BH]34[BH]561,48,6,"[(3, 6), (4, 6), (5, 6), (6, 7), (6, 11), (6, 12)]","[3, 4, 5, 7, 11, 12]","[5, 5, 5, 5, 5, 5]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1540,NELLEV,Nc1ccc(Cc2ccc(N)cc2)cc1.Nc1ccc(Cc2ccc(N)cc2)cc1.Nc1ccc(Cc2ccc(N)cc2)cc1.Nc1ccc(Cc2ccc(N)cc2)cc1.O.O,48,1,"[(0, 1), (1, 2), (1, 3), (1, 18), (1, 33), (1, 48)]","[0, 2, 3, 18, 33, 48]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1541,NEMJEU,NC(N)=S.NC(N)=S.NC(N)=S.O=C([O-])C(O)C(O)C(=O)O,48,4,"[(3, 4), (4, 5), (4, 15), (4, 19), (4, 9), (4, 11)]","[3, 5, 15, 19, 9, 11]","[16, 8, 16, 16, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1542,NENJAS,CCC1COC(c2cccc(C3=NC(CC)CO3)n2)=N1.Cl.Cl,48,1,"[(0, 1), (1, 2), (1, 3), (1, 15), (1, 17)]","[0, 2, 3, 15, 17]","[17, 17, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1543,NENVAG,O.O.O=C(O)c1ccccn1.O=C(O)c1ccccn1,48,1,"[(0, 1), (1, 2), (1, 3), (1, 12), (1, 11), (1, 20)]","[0, 2, 3, 12, 11, 20]","[8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1544,NEPQUW,Br.Br.CS(C)=O.Cc1ccc2ccc3ccc(C)nc3c2n1,48,1,"[(0, 1), (1, 2), (1, 3), (1, 7), (1, 20)]","[0, 2, 3, 7, 20]","[35, 35, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1545,NEPSIM,O.O.O=[N+]([O-])O.O=[N+]([O-])O.c1cc(-c2ncc[nH]2)ccn1.c1cc(-c2ncc[nH]2)ccn1,48,1,"[(0, 1), (1, 2), (1, 3), (1, 7), (1, 11), (1, 22)]","[0, 2, 3, 7, 11, 22]","[8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1546,NEQJOL,C#N.C#N.CNC(N)=S.CNC(N)=S,48,5,"[(4, 5), (5, 6), (5, 11), (5, 13)]","[4, 6, 11, 13]","[16, 16, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1547,NEQLAA,Cl.Cl.[Cl-].[Cl-],48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[17, 17, 17, 17]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1548,NEQLEE,Br.Br.[Br-].[Br-],48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[35, 35, 35, 35]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
