,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
2102,KEHWUP,Cl.Cl.c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccccc41)-c1ccccc1-3)c1ccccc21,24,1,"[(0, 1), (1, 2), (1, 3), (1, 14), (1, 18), (1, 22)]","[0, 2, 3, 14, 18, 22]","[17, 17, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2103,KEKKAN,C#O.C#O.C#O.CCN1c2ccccc2c2ccccc21,24,15,"[(9, 15), (10, 15), (11, 15), (12, 15), (13, 15), (14, 15), (15, 16), (15, 18), (15, 20)]","[9, 10, 11, 12, 13, 14, 16, 18, 20]","[6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
2104,KEKKER,C#O.C#O.CCN1c2ccccc2c2ccccc21.c1ccc(P(c2ccccc2)c2ccccc2)cc1,24,15,"[(9, 15), (10, 15), (11, 15), (12, 15), (13, 15), (14, 15), (15, 16), (15, 18), (15, 20)]","[9, 10, 11, 12, 13, 14, 16, 18, 20]","[6, 6, 6, 6, 6, 6, 6, 6, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
2105,KELFIS,N=C=S.N=C=S.N=C=S.[N-]=C=S.c1cnc2c(c1)ccc1cccnc12,24,3,"[(2, 3), (3, 4), (3, 7), (3, 10), (3, 13), (3, 24)]","[2, 4, 7, 10, 13, 24]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2106,KELFOY,N=C=S.N=C=S.N=C=S.[N-]=C=S.c1cnc2c(c1)ccc1cccnc12,24,3,"[(2, 3), (3, 4), (3, 7), (3, 10), (3, 13), (3, 24)]","[2, 4, 7, 10, 13, 24]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2107,KELFUE,N=C=S.N=C=S.N=C=S.[N-]=C=S.c1cnc2c(c1)ccc1cccnc12,24,3,"[(2, 3), (3, 4), (3, 7), (3, 10), (3, 13), (3, 24)]","[2, 4, 7, 10, 13, 24]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2108,KELGAL,N=C=S.N=C=S.N=C=S.[N-]=C=S.c1cnc2c(c1)ccc1cccnc12,24,3,"[(2, 3), (3, 4), (3, 7), (3, 10), (3, 13), (3, 24)]","[2, 4, 7, 10, 13, 24]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2109,KELGIT,C1=CN(B(N2C=CC=N2)(N2C=CC=N2)N2C=CC=N2)N=C1.Cl.Cl.[Cl-],24,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 19), (1, 24)]","[0, 2, 3, 4, 19, 24]","[17, 17, 17, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2110,KELRAU,N=C=S.N=C=S.N=C=S.O.O.O,24,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 7), (1, 10)]","[0, 2, 3, 4, 7, 10]","[8, 8, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2111,KELTIE,C1CNCCCNCCNCCCNC1.Cc1ccc(Br)cc1.O,24,1,"[(0, 1), (1, 2), (1, 10), (1, 14), (1, 18), (1, 21)]","[0, 2, 10, 14, 18, 21]","[8, 6, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2112,KEMCIO,C#NC.C#NC(F)(F)F.C#O.C#O.C#O.C#O,24,3,"[(2, 3), (3, 4), (3, 6), (3, 8), (3, 10), (3, 12)]","[2, 4, 6, 8, 10, 12]","[6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2113,KEQMAU,C#O.C#O.C#O.C#O.C#O.COC(=O)C=C(C(=O)OC)C(C=CC1CCCO1)=[N+](C)C,24,21,"[(4, 21), (21, 22), (21, 24), (21, 26), (21, 28), (21, 30)]","[4, 22, 24, 26, 28, 30]","[6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2114,KESBEP,c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,24,19,"[(13, 19), (14, 19), (15, 19), (16, 19), (17, 19), (18, 19), (19, 20), (19, 21), (19, 22), (19, 23), (19, 24), (19, 25)]","[13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
