,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
1927,XIKSIU,Cb1c(C)b(C)n(C(C)C)n1C(C)C.Cb1c(C)b(C)n(C(C)C)n1C(C)C,80,8,"[(6, 8), (8, 9)]","[6, 9]","[6, 6]","['SINGLE', 'SINGLE']",2.0
1928,XILKIM,CN(C)c1ccc(N=Cc2ccccc2)cc1.CN(C)c1ccc(N=Cc2ccccc2)cc1,80,17,"[(16, 17), (17, 18)]","[16, 18]","[6, 6]","['SINGLE', 'SINGLE']",2.0
1929,XILKOS,Cc1ccc(N=Cc2ccccc2)cc1.Cc1ccc(N=Cc2ccccc2)cc1,80,15,"[(14, 15), (15, 16)]","[14, 16]","[6, 6]","['SINGLE', 'SINGLE']",2.0
1930,XILKUY,CC(C)c1cccc(C(C)C)c1N=Cc1ccccc1.CC(C)c1cccc(C(C)C)c1N=Cc1ccccc1,80,20,"[(19, 20), (20, 21)]","[19, 21]","[6, 6]","['SINGLE', 'SINGLE']",2.0
1931,XILLAF,Cc1cccc(C)c1N=Cc1ccccc1.Cc1cccc(C)c1N=Cc1ccccc1,80,16,"[(15, 16), (16, 17)]","[15, 17]","[6, 6]","['SINGLE', 'SINGLE']",2.0
1932,XINLUD,Cl.Cl.[Cl-].[Cl-],80,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[17, 17, 17, 17]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1933,XINVIB,Cl.Cl.N#CCCN(CCC#N)c1ccncc1.N#CCCN(CCC#N)c1ccncc1,80,1,"[(0, 1), (1, 2), (1, 3), (1, 18)]","[0, 2, 3, 18]","[17, 17, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1934,XINWAS,CN(C)c1c(S)c(=O)c1=O.CN(C)c1c(S)c(=O)c1=O,80,6,"[(5, 6), (6, 7), (6, 17), (6, 16)]","[5, 7, 17, 16]","[16, 16, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1935,XIPCAB,Cl.Cl.c1cc2nc(c1)CSCCCN(Cc1c3ccccc3cc3ccccc13)CCCSC2,80,1,"[(0, 1), (1, 2), (1, 3), (1, 11), (1, 19)]","[0, 2, 3, 11, 19]","[17, 17, 16, 16, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1936,XIPNER,COc1ccc(C=NCCN=Cc2ccc(OC)c(OC)c2)cc1OC.I.I,80,1,"[(0, 1), (1, 2), (1, 3), (1, 6)]","[0, 2, 3, 6]","[53, 53, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
