,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
3217,LUWKOF,Cc1ncc(CO)c(C=NCCN=Cc2c(CO)cnc(C)c2O)c1O.O.O,25,1,"[(0, 1), (1, 2), (1, 3), (1, 14), (1, 17), (1, 28)]","[0, 2, 3, 14, 17, 28]","[8, 8, 8, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3218,LUWKUL,CO.Cc1ncc(CO)c(C=NCCN=Cc2c(CO)cnc(C)c2O)c1O.O,25,1,"[(0, 1), (1, 2), (1, 28), (1, 13), (1, 16), (1, 20)]","[0, 2, 28, 13, 16, 20]","[8, 8, 8, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3219,LUWLAS,Cc1ncc(CO)c(C=NCCCN=Cc2c(CO)cnc(C)c2O)c1O.O.O,25,1,"[(0, 1), (1, 2), (1, 3), (1, 14), (1, 18), (1, 29)]","[0, 2, 3, 14, 18, 29]","[8, 8, 8, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3220,LUWNEY,CC(=NNC(=O)c1cccnc1)c1ccncc1.CC(=NNC(=O)c1cccnc1)c1ccncc1.CO.CO.N=C=S.N=C=S,25,2,"[(1, 2), (2, 3), (2, 5), (2, 8), (2, 11), (2, 29)]","[1, 3, 5, 8, 11, 29]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3221,LUWNIC,CC(=NNC(=O)c1cccnc1)c1ccncc1.CC(=NNC(=O)c1cccnc1)c1ccncc1.CCO.CCO.N=C=S.N=C=S,25,3,"[(2, 3), (3, 4), (3, 7), (3, 10), (3, 13), (3, 31)]","[2, 4, 7, 10, 13, 31]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3222,LUXMUP,C#O.C#O.C#O.C#O.CC(C)c1cccc(C(C)C)c1N1C=CN(C2=CC=CC(=O)N2)C1,25,17,"[(16, 17), (17, 18), (17, 20), (17, 22), (17, 24), (17, 26)]","[16, 18, 20, 22, 24, 26]","[6, 6, 6, 6, 6, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3223,LUXTOP,O.O.O.O.O=C(O)Cn1nnnc1-c1ncccn1.O=C(O)Cn1nnnc1-c1ncccn1,25,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 20)]","[0, 2, 3, 4, 5, 20]","[8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3224,LUXZIN,Nc1ccc(C(O)=NN=Cc2ccccn2)cc1.Nc1ccc(C(O)=NN=Cc2ccccn2)cc1,25,17,"[(9, 17), (16, 17), (17, 18), (17, 19), (17, 22), (17, 29)]","[9, 16, 18, 19, 22, 29]","[7, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3225,LUYXIN,CC(C)(C)[Si](C)(C)Nc1cccc2cccnc12.CC(C)(C)[Si](C)(C)Nc1cccc2cccnc12,25,18,"[(7, 18), (16, 18), (18, 19), (18, 28)]","[7, 16, 19, 28]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3226,LUYXOT,CC(C)[Si](Nc1cccc2cccnc12)(C(C)C)C(C)C.CC(C)[Si](Nc1cccc2cccnc12)(C(C)C)C(C)C,25,15,"[(4, 15), (13, 15), (15, 16), (15, 25)]","[4, 13, 16, 25]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3227,LUZJEV,N#CC1=C(C#N)NC(=[O-])C(=O)N1.N#CC1=C(C#N)NC(=[O-])C(=O)N1.O.O,25,1,"[(0, 1), (1, 2), (1, 3), (1, 15), (1, 10), (1, 22)]","[0, 2, 3, 15, 10, 22]","[8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3228,LUZTIM,C#O.C#O.C#O.[SeH]c1ccccc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,25,2,"[(1, 2), (2, 3), (2, 10), (2, 12), (2, 14), (2, 19)]","[1, 3, 10, 12, 14, 19]","[6, 34, 6, 6, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3229,MABHAZ,C#O.C#O.C#O.Cc1cb(N(C(C)C)C(C)C)cc(C)p1,25,15,"[(7, 15), (8, 15), (9, 15), (11, 15), (12, 15), (14, 15), (15, 16), (15, 18), (15, 20)]","[7, 8, 9, 11, 12, 14, 16, 18, 20]","[5, 6, 6, 15, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
3230,MABNEL,O=C(O)CN1CCN(CC(=O)Nc2ccc(C(=O)[O-])cc2)CCN(CC(=O)O)CCN(CC(=O)Nc2ccc(C(=O)O)cc2)CC1,25,10,"[(9, 10), (10, 11), (10, 15), (10, 21), (10, 24), (10, 43)]","[9, 11, 15, 21, 24, 43]","[8, 8, 7, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3231,MABNOT,O=C(O)c1cccc(C(=O)O)n1.c1c[nH]cn1.c1c[nH]cn1.c1ccc(-c2ccccn2)nc1,25,3,"[(2, 3), (3, 4), (3, 13), (3, 18), (3, 23), (3, 12), (3, 34)]","[2, 4, 13, 18, 23, 12, 34]","[8, 8, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
3232,MACFUS,O.O.O=C(O)CC(=O)O.c1ccc(-c2ccccn2)nc1,25,1,"[(0, 1), (1, 2), (1, 3), (1, 10), (1, 9), (1, 21)]","[0, 2, 3, 10, 9, 21]","[8, 8, 8, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3233,MACGED,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1.O=[PH](Oc1ccccc1)Oc1ccccc1,25,16,"[(15, 16), (16, 17), (16, 27), (16, 40), (16, 46)]","[15, 17, 27, 40, 46]","[8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
3234,MACQIU,Cl.Cl.[Cl-].[Cl-],25,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[17, 17, 17, 17]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3235,MACYEW,CC(C)c1cccc(C(C)C)c1-c1cccc(-c2c(C(C)C)cccc2C(C)C)c1.CC(C)c1cccc(C(C)C)c1-c1cccc(-c2c(C(C)C)cccc2C(C)C)c1,25,18,"[(17, 18), (18, 19)]","[17, 19]","[6, 6]","['SINGLE', 'SINGLE']",2.0
3236,MACYIA,CC(C)(C)C#C1[Li]2(O3CCCC3)C(#CC(C)(C)C)[Li]3(O4CCCC4)C(#CC(C)(C)C)[Li]1(O1CCCC1)C23#CC(C)(C)C.CC(C)c1cccc(C(C)C)c1c1cccc(c2c(C(C)C)cccc2C(C)C)c1,25,18,"[(17, 18), (18, 19), (18, 43), (18, 55)]","[17, 19, 43, 55]","[6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3237,MACYUM,CC(C)c12c3c4(C(C)C)c5c6(C(C)C)c1[Li]35246(I)O1CCCC1.CC(C)c1cccc(C(C)C)c1c1cccc(c2c(C(C)C)cccc2C(C)C)c1,25,18,"[(17, 18), (18, 19), (18, 36)]","[17, 19, 36]","[6, 53, 6]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
3238,MACZEX,CC(C)C.CC(C)c1cc(C(C)C)c(-c2cccc(-c3c(C(C)C)cc(C(C)C)cc3C(C)C)c2)c(C(C)C)c1,25,16,"[(15, 16), (16, 17)]","[15, 17]","[6, 6]","['SINGLE', 'SINGLE']",2.0
3239,MADGOQ,COc1ccc(O)c(C=NCCCNCCNCCCN=Cc2cc(OC)ccc2O)c1,25,7,"[(6, 7), (7, 8), (7, 18), (7, 22), (7, 25), (7, 29)]","[6, 8, 18, 22, 25, 29]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3240,MADRUG,O.O.O.O=C(O)Cc1ccccc1.c1cc(-c2ccncc2)ccn1.c1cc(-c2ccncc2)ccn1,25,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 14), (1, 26)]","[0, 2, 3, 4, 14, 26]","[8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3241,MADVET,Oc1ccccc1C=NCCNCCNCCN=Cc1ccccc1O,25,26,"[(0, 26), (8, 26), (11, 26), (14, 26), (17, 26), (25, 26)]","[0, 8, 11, 14, 17, 25]","[8, 7, 7, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3242,MADVEV,COc1ccc(O)c(C=NCCCNCCNCCCN=Cc2cc(OC)ccc2O)c1,25,7,"[(6, 7), (7, 8), (7, 18), (7, 22), (7, 25), (7, 29)]","[6, 8, 18, 22, 25, 29]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3243,MADVIZ,COc1ccc(O)c(C=NCCCNCCNCCCN=Cc2cc(OC)ccc2O)c1,25,7,"[(6, 7), (7, 8), (7, 18), (7, 22), (7, 25), (7, 29)]","[6, 8, 18, 22, 25, 29]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
