,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
22,AFUFIQ,C[Si](C)(C)N=C(N[Si](C)(C)C)c1ccccc1.C[Si](C)(C)NCCN(CCN[Si](C)(C)C)Cc1ccccn1,39,15,"[(4, 15), (7, 15), (10, 15), (15, 16), (15, 33), (15, 18)]","[4, 7, 10, 16, 33, 18]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
23,AGADIY,C1CCOC1.Cc1cccc(C)c1N=C(N)c1ccccc1.Cc1cccc(C)c1N=C(N)c1ccccc1.Cc1cccc(C)c1N=C(N)c1ccccc1,39,11,"[(8, 11), (10, 11), (11, 12), (11, 29), (11, 46), (11, 14), (11, 31)]","[8, 10, 12, 29, 46, 14, 31]","[7, 7, 7, 7, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
24,AGIGOM,CC(C)(C1c2ccccc2c2ccccc21)c1cccc1.CC(C)(c1cccc1)C1c2ccccc2c2ccccc21.C[Si](C)(C)N[Si](C)(C)C,39,21,"[(16, 21), (17, 21), (18, 21), (19, 21), (20, 21), (21, 22), (21, 31), (21, 32), (21, 33), (21, 34), (21, 35)]","[16, 17, 18, 19, 20, 22, 31, 32, 33, 34, 35]","[6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
25,AGOSIB,C(=NCCN(CCN=CC1=CNC=N1)CCN=CC1=CNC=N1)C1=CNC=N1.O=N(O)O,39,3,"[(2, 3), (3, 4), (3, 5), (3, 11), (3, 14), (3, 17), (3, 23), (3, 26), (3, 32)]","[2, 4, 5, 11, 14, 17, 23, 26, 32]","[8, 8, 7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
26,AGUFEN,c1ccc(P(NP(c2ccccc2)c2ccccc2)c2ccccc2)cc1.c1ccc(P(NP(c2ccccc2)c2ccccc2)c2ccccc2)cc1.c1ccc(P(NP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,39,21,"[(7, 21), (8, 21), (21, 22), (21, 49), (21, 36), (21, 63)]","[7, 8, 22, 49, 36, 63]","[7, 15, 7, 7, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
27,AGUMUN,Cc1cc2c([O-])c(c1)CNC1CCCCC1[NH2+]Cc1cc(C)cc(c1[O-])C[NH2+]C1CCCCC1NCc1cc(C)cc(c1O)CNC1CCCCC1NC2.O=N(O)O.O=[N+]([O-])O,39,50,"[(21, 50), (28, 50), (49, 50), (50, 51), (50, 53), (50, 57), (50, 61), (50, 56)]","[21, 28, 49, 51, 53, 57, 61, 56]","[7, 7, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
28,AGURAY,Cc1cc2c([O-])c(c1)C[NH2+]C1CCCCC1[NH2+]Cc1cc(C)cc(c1[O-])C[NH2+]C1CCCCC1[NH2+]Cc1cc(C)cc(c1O)CNC1CCCCC1NC2.O=N(O)O.O=N(O)O,39,50,"[(37, 50), (44, 50), (49, 50), (50, 51), (50, 55), (50, 59), (50, 61), (50, 54), (50, 58)]","[37, 44, 49, 51, 55, 59, 61, 54, 58]","[7, 7, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
29,AGUVUT,C1COC(Cc2ccc3ccccc23)C1.Cl.c1ccc2c(CC3CCCO3)ccc2c1,39,1,"[(0, 1), (1, 2), (1, 17), (1, 8), (1, 9), (1, 10), (1, 11), (1, 16), (1, 23), (1, 24), (1, 25), (1, 26), (1, 31)]","[0, 2, 17, 8, 9, 10, 11, 16, 23, 24, 25, 26, 31]","[17, 8, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",13.0
30,AHEHIG,Cl.Cl.Sc1nc2ccccc2[nH]1.c1ccncc1.c1ccncc1.c1ccncc1,39,1,"[(0, 1), (1, 2), (1, 3), (1, 13), (1, 19), (1, 25), (1, 5)]","[0, 2, 3, 13, 19, 25, 5]","[17, 17, 16, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
31,AJAMII,C1=CC=CC=CC=C1.C1CCOC1.C1CCOC1.CC(C)c1cccc(C(C)C)c1-n1ccn(-c2c(C(C)C)cccc2C(C)C)c1=N,39,18,"[(17, 18), (18, 19), (18, 24), (18, 29), (18, 30), (18, 31), (18, 32), (18, 33), (18, 34), (18, 35), (18, 36)]","[17, 19, 24, 29, 30, 31, 32, 33, 34, 35, 36]","[7, 8, 8, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
32,AJANEF,C1CCOC1.C1CCOC1.C1CCOC1.CC(C)c1cccc(C(C)C)c1-n1ccn(-c2c(C(C)C)cccc2C(C)C)c1=N.Cl.Cl,39,1,"[(0, 1), (1, 2), (1, 3), (1, 33), (1, 38), (1, 43)]","[0, 2, 3, 33, 38, 43]","[17, 17, 7, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
33,AJEBOI,C1CCOC1.CN(C)c1ccccc1CC(=N[Si](C)(C)C)N[Si](C)(C)C.c1ccc2c(C3456[BH]789[BH]%10%11%12[BH]%13%14%15[BH]%107%16[BH]%137%10[BH]%14%13%17[BH]%15%11%14[BH]%1283[BH]%14%134C7%175[BH]%16%1096)ccc2c1,39,16,"[(11, 16), (16, 17), (16, 22), (16, 27), (16, 28), (16, 29), (16, 30), (16, 35), (16, 46)]","[11, 17, 22, 27, 28, 29, 30, 35, 46]","[7, 7, 8, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
34,AJEBUO,C1CCOC1.CN(C)c1ccccc1CC(=NC(C)(C)C)NC(C)(C)C.c1ccc2c(C3456[BH]789[BH]%10%11%12[BH]%13%14%15[BH]%107%16[BH]%137%10[BH]%14%13%17[BH]%15%11%14[BH]%1283[BH]%14%134C7%175[BH]%16%1096)ccc2c1,39,16,"[(11, 16), (16, 17), (16, 22), (16, 27), (16, 28), (16, 29), (16, 30), (16, 35), (16, 46)]","[11, 17, 22, 27, 28, 29, 30, 35, 46]","[7, 7, 8, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
35,AJECEZ,CN(C)c1ccccc1CC(=N[Si](C)(C)C)N[Si](C)(C)C.c1ccc2c(C3456[BH]789[BH]%10%11%12[BH]%13%14%15[BH]%107%16[BH]%137%10[BH]%14%13%17[BH]%15%11%14[BH]%1283[BH]%14%134C7%175(C(=NC3CCCCC3)NC3CCCCC3)[BH]%16%1096)ccc2c1,39,16,"[(11, 16), (16, 17), (16, 53), (16, 43), (16, 44), (16, 45), (16, 46), (16, 51)]","[11, 17, 53, 43, 44, 45, 46, 51]","[7, 7, 7, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
36,AJEWIX,C1CCOC1.CN(C)c1ccccc1CC(=N[Si](C)(C)C)N[Si](C)(C)C.OC(c1ccccn1)(c1ccccn1)C1234[BH]567[BH]89%10[BH]%11%12%13[BH]85%14[BH]%1158[BH]%12%11%15[BH]%139%12[BH]%1061[BH]%12%112C5%153(c1ccc2ccccc12)[BH]%14874,39,16,"[(11, 16), (16, 17), (16, 52), (16, 57), (16, 30), (16, 42), (16, 43), (16, 44), (16, 45), (16, 50)]","[11, 17, 52, 57, 30, 42, 43, 44, 45, 50]","[7, 8, 7, 8, 7, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
37,AJURAB,CC(=CC1=CCC2CC1C2(C)C)C[Si](C)(C)NC(C)(C)C.CC(=CC1=CCC2CC1C2(C)C)C[Si](C)(C)NC(C)(C)C,39,11,"[(4, 11), (10, 11), (11, 12), (11, 13), (11, 18), (11, 23)]","[4, 10, 12, 13, 18, 23]","[7, 6, 6, 6, 7, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
38,AJUSAC,C1CCOC1.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C,39,9,"[(4, 9), (9, 10), (9, 19), (9, 28)]","[4, 10, 19, 28]","[7, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
39,AKAFEY,CC(C)c1cccc(C(C)C)c1NCc1cccc(CNc2c(C(C)C)cccc2C(C)C)n1.CNC=CN=Cc1nccn1C,39,12,"[(1, 12), (4, 12), (7, 12), (12, 13), (12, 21), (12, 34)]","[1, 4, 7, 13, 21, 34]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
40,AKAFIC,CC(C)c1cccc(C(C)C)c1NCc1cccc(CNc2c(C(C)C)cccc2C(C)C)n1.CC1=Cc2ccccc2C(Cc2ccccn2)N1.Cc1cc2ccccc2cn1,39,33,"[(12, 33), (20, 33), (33, 34), (33, 52), (33, 63), (33, 42)]","[12, 20, 34, 52, 63, 42]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
41,AKAFOI,C1=Cc2ccccc2CN1.CC(C)c1cccc(C(C)C)c1NCc1cccc(CNc2c(C(C)C)cccc2C(C)C)n1.c1ccc2cnccc2c1.c1ccc2cnccc2c1,39,33,"[(12, 33), (20, 33), (33, 34), (33, 44), (33, 54), (33, 64)]","[12, 20, 34, 44, 54, 64]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
42,AKEVIX,[SbH]1[SbH]23[SbH2-][Y]12456789%10[Sb]1[SbH-]4[SbH]5([SbH-]16)[SbH]71[Sb]8[SbH]39[Sb]1%10,51,12,"[(6, 12), (8, 12), (9, 12), (11, 12)]","[6, 8, 9, 11]","[51, 39, 51, 51]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
43,AKIPOC,C[Si](C)(C)C.C[Si](C)(C)C.Cc1cc(P(C(C)C)C(C)C)c2c(c1)C(C)(C)c1cc(C)cc(P(C(C)C)C(C)C)c1N2,39,32,"[(3, 32), (14, 32), (25, 32), (32, 33), (32, 38)]","[3, 14, 25, 33, 38]","[15, 7, 15, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
44,AKIVAS,Br.Br.C1CCOC1.Cc1cc(C)c(N2=CN(Cc3cccc(CN4C=CN(c5c(C)cc(C)cc5C)=C4)c3)C=C2)c(C)c1,39,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 15), (1, 34)]","[0, 2, 3, 8, 15, 34]","[35, 35, 8, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
45,AKOKUH,C[Si](C)(C)C[Si](C)(C)C.c1ccb(N(c2ccccc2)c2ccccc2)cc1.c1ccc(N(b2ccccc2)c2ccccc2)cc1,39,9,"[(4, 9), (9, 10), (9, 29), (9, 11), (9, 12), (9, 13), (9, 14), (9, 15), (9, 30), (9, 31), (9, 32), (9, 33), (9, 34)]","[4, 10, 29, 11, 12, 13, 14, 15, 30, 31, 32, 33, 34]","[6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 5, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",13.0
46,AKUHIY,c1ccc(N(C(=NC2CCCCC2)NC2CCCCC2)[Li](O2CCCC2)(O2CCCC2)O2CCCC2)cc1.c1cccc1.c1cccc1,39,15,"[(6, 15), (8, 15), (15, 16), (15, 21), (15, 17), (15, 18), (15, 19), (15, 20), (15, 22), (15, 23), (15, 24), (15, 25)]","[6, 8, 16, 21, 17, 18, 19, 20, 22, 23, 24, 25]","[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
47,AKUJEW,C[Si](C)(C)N(C(=NC1CCCCC1)NC1CCCCC1)c1ccccc1.c1cccc1.c1cccc1,39,19,"[(12, 19), (19, 20), (19, 27), (19, 32), (19, 28), (19, 29), (19, 30), (19, 31), (19, 33), (19, 34), (19, 35), (19, 36)]","[12, 20, 27, 32, 28, 29, 30, 31, 33, 34, 35, 36]","[7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",12.0
48,ALAWAO,CC(=CC(C)=Nc1ccccc1C(C)(C)C)Nc1ccccc1C(C)(C)C.CC(=CC(C)=Nc1ccccc1C(C)(C)C)Nc1ccccc1C(C)(C)C.Cl,39,1,"[(0, 1), (1, 2), (1, 29), (1, 6), (1, 33)]","[0, 2, 29, 6, 33]","[17, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
