,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
3031,GENWAY,O=[N+]([O-])O.O=[N+]([O-])O.c1cn[nH]c1.c1cn[nH]c1.c1cn[nH]c1.c1cn[nH]c1,30,4,"[(3, 4), (4, 5), (4, 9), (4, 14), (4, 19), (4, 24)]","[3, 5, 9, 14, 19, 24]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3032,GENWIH,COC(=O)c1ccc(C=NCCN(CCN=Cc2ccc(C(=O)OC)cn2)CCN=Cc2ccc(C(=O)OC)cn2)nc1,30,23,"[(9, 23), (15, 23), (22, 23), (23, 24), (23, 38), (23, 31)]","[9, 15, 22, 24, 38, 31]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3033,GENXON,Nc1ccc2ccccc2c1S(=O)(=O)O.Nc1ccc2ccccc2c1S(=O)(=O)O.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,30,15,"[(14, 15), (15, 16), (15, 31), (15, 45), (15, 42), (15, 56)]","[14, 16, 31, 45, 42, 56]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3034,GEPBAF,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1.CC(=O)N(C)C,30,6,"[(5, 6), (6, 7), (6, 17), (6, 30), (6, 36)]","[5, 7, 17, 30, 36]","[8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
3035,GEPDAH,Oc1ccccc1-c1nc2ccccc2[nH]1.Oc1ccccc1-c1nc2ccccc2[nH]1,30,16,"[(0, 16), (8, 16), (16, 17), (16, 25)]","[0, 8, 17, 25]","[8, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3036,GEPKUK,Cl.Cl.[Cl-].[Cl-],30,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[17, 17, 17, 17]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3037,GEPLOD,O.O.O.O=Cc1ccc(O)c(C=NCC(=O)O)c1,30,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 8), (1, 18)]","[0, 2, 3, 4, 8, 18]","[8, 8, 8, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3038,GEPLOG,CC(C)=NCCN=C1CC2CC(C1(C)O)C2(C)C.Cl.Cl,30,1,"[(0, 1), (1, 2), (1, 3), (1, 6)]","[0, 2, 3, 6]","[17, 17, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3039,GEPMET,Cn1c(O)c(N=O)c(N)nc1=O.Cn1c(O)c(N=O)c(N)nc1=O.O.O,30,1,"[(0, 1), (1, 2), (1, 3), (1, 15), (1, 6), (1, 18)]","[0, 2, 3, 15, 6, 18]","[8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3040,GEPPIB,Oc1ccc(CCN=Cc2ccccc2O)cc1.Oc1ccc(CCN=Cc2ccccc2O)cc1,30,16,"[(7, 16), (15, 16), (16, 17), (16, 25)]","[7, 15, 17, 25]","[7, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3041,GEQBEN,CN1C=NN=N1.CN1C=NN=N1.Cc1c([N+](=O)[O-])c(O)c(N(=O)O)c(O)c1[N+](=O)[O-].Cc1c([N+](=O)[O-])c(O)c(N(=O)O)c(O)c1[N+](=O)[O-],30,6,"[(3, 6), (6, 7), (6, 25), (6, 43), (6, 24), (6, 42)]","[3, 7, 25, 43, 24, 42]","[7, 8, 8, 7, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3042,GEQCAH,CCN.CCN.CCN.CCN,30,3,"[(2, 3), (3, 4), (3, 7), (3, 10)]","[2, 4, 7, 10]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3043,GEQCEL,CCCN.CCCN.CCCN.CCCN,30,4,"[(3, 4), (4, 5), (4, 9), (4, 13)]","[3, 5, 9, 13]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3044,GEQCUE,Sc1ccc(Cl)cc1.Sc1ccc(Cl)cc1.c1cnc2c(c1)ccc1cccnc12,30,6,"[(5, 6), (6, 7), (6, 15), (6, 26)]","[5, 7, 15, 26]","[16, 16, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3045,GEQFAK,COc1cccc(C=NCCC[NH2+]C2CCCCC2)c1[O-].Cl.Cl,30,1,"[(0, 1), (1, 2), (1, 3), (1, 13)]","[0, 2, 3, 13]","[17, 17, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3046,GEQNAR,CC(C)c1cc(C(C)(C)C)nn1[BH](OC=O)n1nc(C(C)(C)C)cc1C(C)C.Cl,30,1,"[(0, 1), (1, 2), (1, 7), (1, 19)]","[0, 2, 7, 19]","[17, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3047,GEQVEE,CN(C)CCN(C)C.Cc1cc(C)c(-c2cccc(-c3c(C)cc(C)cc3C)c2C(=O)O)c(C)c1.Cc1cc(C)c(-c2cccc(-c3c(C)cc(C)cc3C)c2C(=O)O)c(C)c1,30,18,"[(17, 18), (18, 19), (18, 46), (18, 51)]","[17, 19, 46, 51]","[8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3048,GEQVII,CN(CCN(C)C(C)(C)C)C(C)(C)C.Cc1cc(C)c(-c2cccc(-c3c(C)cc(C)cc3C)c2C(=O)O)c(C)c1.Cl,30,1,"[(0, 1), (1, 2), (1, 29), (1, 33)]","[0, 2, 29, 33]","[17, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
