,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
4209,QOZQEC,Br.Br.Br.Br.O=P(CC[As](c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 9)]","[0, 2, 3, 4, 5, 9]","[35, 35, 35, 35, 8, 33]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4210,QUBLUX,CC(C)c1cccc(C(C)C)c1N=NNc1c(C(C)C)cccc1C(C)C.CC(C)c1cccc(C(C)C)c1N=NNc1c(C(C)C)cccc1C(C)C,50,27,"[(12, 27), (14, 27), (27, 28), (27, 30)]","[12, 14, 28, 30]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4211,QUCKEE,Br.Br.Br.CC(=CC(C)=Nc1c(C(C)C)cccc1C(C)C)Nc1c(C(C)C)cccc1C(C)C,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 8)]","[0, 2, 3, 4, 8]","[35, 35, 35, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
4212,QUCKII,CC(=CC(C)=Nc1c(C(C)C)cccc1C(C)C)Nc1c(C(C)C)cccc1C(C)C.I.I.I,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 8)]","[0, 2, 3, 4, 8]","[53, 53, 53, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
4213,QUCMSN,C.C.Cl.Cl.Cl,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5)]","[0, 2, 3, 4, 5]","[6, 6, 17, 17, 17]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
4214,QUCREM,I.I.I.I.O=P(CP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 9)]","[0, 2, 3, 4, 5, 9]","[53, 53, 53, 53, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4215,QUCTOZ,Cl.Cl.O.[Cl-].c1ccccc1.c1ccccc1,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 11)]","[0, 2, 3, 4, 5, 11]","[8, 17, 17, 17, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4216,QUCTUF,Cl.Cl.[Cl-].[Cl-].c1ccccc1.c1ccccc1,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 11)]","[0, 2, 3, 4, 5, 11]","[17, 17, 17, 17, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4217,QUDKUV,Br.Br.CN(C)Cc1cccc(C[NH+](C)C)c1.O.[Br-],50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 16)]","[0, 2, 3, 4, 5, 16]","[8, 35, 35, 35, 6, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4218,QUFDAW,Sc1ccccc1.Sc1ccccc1.Sc1ccccc1.Sc1ccccc1,50,7,"[(0, 7), (7, 8), (7, 15), (7, 22)]","[0, 8, 15, 22]","[16, 16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
